"ID","tweet","word","tagType"
"1595","RT @dbdevletbahceli  Mecnuna cihan dopdolu Leyla görünürmüş. Bize de cihan zaferlerimizin nara ve sadasıyla görünüyor. Millet tarihi tekrar… ","Mecnuna","Person"
"1596","RT @dbdevletbahceli  Mecnuna cihan dopdolu Leyla görünürmüş. Bize de cihan zaferlerimizin nara ve sadasıyla görünüyor. Millet tarihi tekrar… ","Leyla","Person"
"1597","RT @dbdevletbahceli  Hiçbir surette yaşamamış bir insana mezar bulunur mu  Zaferi tatmamış bir millet kahraman doğurup kahramanlık anıtı ol… ","@dbdevletbahceli","Person"
"1598","RT @dbdevletbahceli  Merhum H.Nihal Atsız diyordu ki  “kahramanlar öldüler  bu gece dalkavuklar gecesidir.? Ben de diyorum ki  kahramanlar… ","@dbdevletbahceli","Person"
"1599","RT @dbdevletbahceli  Merhum H.Nihal Atsız diyordu ki  “kahramanlar öldüler  bu gece dalkavuklar gecesidir.? Ben de diyorum ki  kahramanlar… ","H.Nihal","Person"
"1600","RT @dbdevletbahceli  Merhum H.Nihal Atsız diyordu ki  “kahramanlar öldüler  bu gece dalkavuklar gecesidir.? Ben de diyorum ki  kahramanlar… ","Atsız","Person"
"1601","RT @dbdevletbahceli  30 Ağustos 1922’nin 94’ncü yıldönümünde Sakarya’daki ruha  Dumlupınar’daki cesaret ve cevvaliyete çok ihtiyacımız vard… ","@dbdevletbahceli","Person"
"1602","RT @dbdevletbahceli  30 Ağustos 1922’nin 94’ncü yıldönümünde Sakarya’daki ruha  Dumlupınar’daki cesaret ve cevvaliyete çok ihtiyacımız vard… ","30","Date"
"1603","RT @dbdevletbahceli  30 Ağustos 1922’nin 94’ncü yıldönümünde Sakarya’daki ruha  Dumlupınar’daki cesaret ve cevvaliyete çok ihtiyacımız vard… ","Ağustos","Date"
"1604","RT @dbdevletbahceli  30 Ağustos 1922’nin 94’ncü yıldönümünde Sakarya’daki ruha  Dumlupınar’daki cesaret ve cevvaliyete çok ihtiyacımız vard… ","1922’nin","Date"
"1605","RT @dbdevletbahceli  30 Ağustos 1922’nin 94’ncü yıldönümünde Sakarya’daki ruha  Dumlupınar’daki cesaret ve cevvaliyete çok ihtiyacımız vard… ","Sakarya’daki","Location"
"1606","RT @dbdevletbahceli  30 Ağustos 1922’nin 94’ncü yıldönümünde Sakarya’daki ruha  Dumlupınar’daki cesaret ve cevvaliyete çok ihtiyacımız vard… ","Dumlupınar’daki","Location"
"1607","RT @dbdevletbahceli  30 Ağustos’ta zulmetin perdesi indi  esaretin süngüsü düştü  düşman defedildi; ve bir millet istiklalin bereketiyle si… ","@dbdevletbahceli","Person"
"1608","RT @dbdevletbahceli  30 Ağustos’ta zulmetin perdesi indi  esaretin süngüsü düştü  düşman defedildi; ve bir millet istiklalin bereketiyle si… ","30","Date"
"1609","RT @dbdevletbahceli  30 Ağustos’ta zulmetin perdesi indi  esaretin süngüsü düştü  düşman defedildi; ve bir millet istiklalin bereketiyle si… ","Ağustos’ta","Date"
"1610","RT @dbdevletbahceli  Türk vatanı zaferlerimizin beşiğiyle sallandı  hamuruyla yoğruldu. Zafer Türklüğün sinesinden güneş gibi doğup Türkiye… ","@dbdevletbahceli","Person"
"1611","RT @dbdevletbahceli  Türk vatanı zaferlerimizin beşiğiyle sallandı  hamuruyla yoğruldu. Zafer Türklüğün sinesinden güneş gibi doğup Türkiye… ","Türkiye…","Location"
"1612","RT @dbdevletbahceli  30 Ağustos 1922’de yalnızca zafer kazanmadık; Büyük Taarruzla başlayıp Dumlupınar’da mühürlenen ve İzmir’de imzalanan… ","@dbdevletbahceli","Person"
"1613","RT @dbdevletbahceli  30 Ağustos 1922’de yalnızca zafer kazanmadık; Büyük Taarruzla başlayıp Dumlupınar’da mühürlenen ve İzmir’de imzalanan… ","30","Date"
"1614","RT @dbdevletbahceli  30 Ağustos 1922’de yalnızca zafer kazanmadık; Büyük Taarruzla başlayıp Dumlupınar’da mühürlenen ve İzmir’de imzalanan… ","Ağustos","Date"
"1615","RT @dbdevletbahceli  30 Ağustos 1922’de yalnızca zafer kazanmadık; Büyük Taarruzla başlayıp Dumlupınar’da mühürlenen ve İzmir’de imzalanan… ","1922’de","Date"
"1616","RT @dbdevletbahceli  30 Ağustos 1922’de yalnızca zafer kazanmadık; Büyük Taarruzla başlayıp Dumlupınar’da mühürlenen ve İzmir’de imzalanan… ","Dumlupınar’da","Location"
"1617","RT @dbdevletbahceli  30 Ağustos 1922’de yalnızca zafer kazanmadık; Büyük Taarruzla başlayıp Dumlupınar’da mühürlenen ve İzmir’de imzalanan… ","İzmir’de","Location"
"1618","RT @dbdevletbahceli  Tarih  milletlerin zaferleriyle doludur. Ancak muzafferliğin en çok yakıştığı  en fazla özdeşleştiği şüphe yok ki büyü… ","@dbdevletbahceli","Person"
"1619","RT @dbdevletbahceli  Savaş meydanlarında düşmanı yenmek askeri başarıdır. Bir başarıyı zafer yapan bağımsızlığa duyulan emsalsiz inanç ve s… ","@dbdevletbahceli","Person"
"1620","RT @dbdevletbahceli  Zafer; bir milletin var olma iddiasının  geleceği kavrama ve kavuşma azminin övünç madalyası  yüksek değer ve simgesid… ","@dbdevletbahceli","Person"
"1621","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","30","Date"
"1622","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Ağustos","Date"
"1623","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Zafer","Date"
"1624","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Bayramımız","Date"
"1625","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","olsun.Mustafa","Person"
"1626","30 Ağustos Zafer Bayramımız kutlu olsun.Mustafa Kemal Atatürk'e selam  olsun.Yaşasın Türk Devleti Sağolsun Türk Milleti ","Kemal","Person"
"1627","Milliyetçi Hareketin Lideri Devlet Bahçeli basın toplantısında çok önemli açıklamalar yapmaktadır. ","Devlet","Person"
"1628","Milliyetçi Hareketin Lideri Devlet Bahçeli basın toplantısında çok önemli açıklamalar yapmaktadır. ","Bahçeli","Person"
"1629","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","@iyiisleryapim","Person"
"1630","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","Ahmet","Person"
"1631","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","?afak","Person"
"1632","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","'Reisler","Product"
"1633","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","de","Product"
"1634","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","Sever'","Product"
"1635","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","#fizy","Organization"
"1636","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","@ahmetsafak_tc","Person"
"1637","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","@AbdullahOzdogan","Person"
"1638","RT @iyiisleryapim  Ahmet ?afak 'Reisler de Sever' ?u anda İlk Kez Ve Sadece #fizy 'de.   @ahmetsafak_tc @AbdullahOzdogan #fizy https //t.… ","#fizy","Organization"
"1639","RT @dbdevletbahceli  Bin yıldır üzerine bastığımız vatan topraklarına leke sürdürmeyeceğiz  bir olacağız kardeş olacağız  milli varlığı son… ","@dbdevletbahceli","Person"
"1640","RT @dbdevletbahceli  Yaralı kardeşlerimize acil şifalar temenni ediyorum. Ve de muhterem ecdadımızı şükran  minnet ve rahmetle yad ediyorum. ","@dbdevletbahceli","Person"
"1641","RT @dbdevletbahceli  En başta Cizre’de şehit olan kahramanlarımıza Allah’tan rahmet diliyorum. Ailelerine  milletimize başsağlığı dilekleri… ","@dbdevletbahceli","Person"
"1642","RT @dbdevletbahceli  En başta Cizre’de şehit olan kahramanlarımıza Allah’tan rahmet diliyorum. Ailelerine  milletimize başsağlığı dilekleri… ","Cizre’de","Location"
"1643","RT @dbdevletbahceli  Bu topraklar Türk vatanıdır. Hiçbir güç ve emel bu gerçeği değiştiremeyecektir. Güvence Mehmetlerden Fatih çıkaran mua… ","@dbdevletbahceli","Person"
"1644","RT @dbdevletbahceli  Bu topraklar Türk vatanıdır. Hiçbir güç ve emel bu gerçeği değiştiremeyecektir. Güvence Mehmetlerden Fatih çıkaran mua… ","Mehmetlerden","Person"
"1645","RT @dbdevletbahceli  Bu topraklar Türk vatanıdır. Hiçbir güç ve emel bu gerçeği değiştiremeyecektir. Güvence Mehmetlerden Fatih çıkaran mua… ","Fatih","Person"
"1646","RT @dbdevletbahceli  İmanla yapılan ihanetle asla yıkılamaz. ","@dbdevletbahceli","Person"
"1647","RT @dbdevletbahceli  Bilmiyorlar ki  Sultan Alparslan’ın ahfadı teslim olmaz; anlamıyorlar ki  ecdadın emanetleri  Türk asırlarının eserler… ","@dbdevletbahceli","Person"
"1648","RT @dbdevletbahceli  Bilmiyorlar ki  Sultan Alparslan’ın ahfadı teslim olmaz; anlamıyorlar ki  ecdadın emanetleri  Türk asırlarının eserler… ","Sultan","Person"
"1649","RT @dbdevletbahceli  Bilmiyorlar ki  Sultan Alparslan’ın ahfadı teslim olmaz; anlamıyorlar ki  ecdadın emanetleri  Türk asırlarının eserler… ","Alparslan’ın","Person"
"1650","RT @dbdevletbahceli  Bu menfur ve hayâsız suikast Türk milletinin tamamını hedef almıştır. Akan kan hepimizindir  acı ve hüzün hepimizin oc… ","@dbdevletbahceli","Person"
"1651","RT @dbdevletbahceli  Bugün Cizre’de vatan ve millet düşmanları 11 polisimizi şehit ettiler. 3’ü sivil  75’i polis olmak üzere 78 kardeşimiz… ","@dbdevletbahceli","Person"
"1652","RT @dbdevletbahceli  Bugün Cizre’de vatan ve millet düşmanları 11 polisimizi şehit ettiler. 3’ü sivil  75’i polis olmak üzere 78 kardeşimiz… ","Cizre’de","Location"
"1653","RT @dbdevletbahceli  Bizans’ın kanlı mirasçıları  yedi düvelin zamane ve zalim uşakları her fırsatta saldırmakta  Türk milletinden intikam… ","@dbdevletbahceli","Person"
"1654","RT @dbdevletbahceli  Ne var ki  Malazgirt’te yenildiklerini zannettiklerimiz hala silah başındadır. Denize döküldüklerini düşündüklerimiz c… ","@dbdevletbahceli","Person"
"1655","RT @dbdevletbahceli  Ne var ki  Malazgirt’te yenildiklerini zannettiklerimiz hala silah başındadır. Denize döküldüklerini düşündüklerimiz c… ","Malazgirt’te","Location"
"1656","RT @dbdevletbahceli  Türk milleti muzafferdir. Türkiye  Türk zaferlerinin ilelebet payidar kalacak mükâfatıdır. ?ükür  fetih ve taarruz ruh… ","@dbdevletbahceli","Person"
"1657","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","@dbdevletbahceli","Person"
"1658","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","26","Date"
"1659","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","Ağustos","Date"
"1660","RT @dbdevletbahceli  26 Ağustos 1922’de ise büyük bir taarruza kalkarak vatanı işgalcilerden temizledik  esaretimizi planlayanları inancımı… ","1922’de","Date"
"1661","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","@dbdevletbahceli","Person"
"1662","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Otlukbeli","Location"
"1663","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Çaldıran","Location"
"1664","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Mercidabık","Location"
"1665","RT @dbdevletbahceli  Yine bu ay içinde kazandığımız Otlukbeli  Çaldıran  Mercidabık  Mohaç zaferleriyle tarihe istikamet çizdik  insanlığın… ","Mohaç","Location"
"1666","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","@dbdevletbahceli","Person"
"1667","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","26","Date"
"1668","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","Ağustos","Date"
"1669","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","1071’de","Date"
"1670","RT @dbdevletbahceli  26 Ağustos 1071’de Anadolu’yu yurt tuttuk. Böylelikle üzerinde yaşadığımız toprakları cesaretle ve hak ederek fethetti… ","Anadolu’yu","Location"
"1671","RT @dbdevletbahceli  Ağustos ayı zaferlerimizin tacı  adeta kalpgahıdır. Türk milleti  tarih boyunca kazandığı zaferlerini bu ayın bağrına… ","@dbdevletbahceli","Person"
"1672","RT @dbdevletbahceli  Ağustos ayı zaferlerimizin tacı  adeta kalpgahıdır. Türk milleti  tarih boyunca kazandığı zaferlerini bu ayın bağrına… ","Ağustos","Date"
"1673","RT @dbdevletbahceli  Tekrar söylüyorum  terörizm asla sonuç alamayacak  zalimler tarafından hevesle planlanan kardeş kavgasına Türkiye’yi k… ","@dbdevletbahceli","Person"
"1674","RT @dbdevletbahceli  Tekrar söylüyorum  terörizm asla sonuç alamayacak  zalimler tarafından hevesle planlanan kardeş kavgasına Türkiye’yi k… ","Türkiye’yi","Location"
"1675","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","@dbdevletbahceli","Person"
"1676","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Kılıçdaroğlu’na","Person"
"1677","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Cumhuriyet","Organization"
"1678","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Halk","Organization"
"1679","RT @dbdevletbahceli  Sayın Kılıçdaroğlu’na ve Cumhuriyet Halk Partisi camiasına geçmiş olsun diyor  muhatap kaldıkları terör saldırısını şi… ","Partisi","Organization"
"1680","RT @dbdevletbahceli  Terörün ulaştığı boyutu herkes görmeli  cüret ve küstahlığını herkes ittifakla kabullenmelidir. İhanetin gözü kararmış… ","@dbdevletbahceli","Person"
"1681","RT @dbdevletbahceli  Tüm şehitlerimize Cenab ı Allah’tan rahmet niyaz ediyor  yaralı evlatlarımıza geçmiş olsun dileklerimi iletiyorum. ","@dbdevletbahceli","Person"
"1682","RT @dbdevletbahceli  Bu menfur saldırıda 1’i şehit  2 askerimiz de yaralanmıştır. Üzüntümüz büyüktür  tek tesellimiz Sayın Kılıçdaroğlu’nun… ","@dbdevletbahceli","Person"
"1683","RT @dbdevletbahceli  Bu menfur saldırıda 1’i şehit  2 askerimiz de yaralanmıştır. Üzüntümüz büyüktür  tek tesellimiz Sayın Kılıçdaroğlu’nun… ","Kılıçdaroğlu’nun…","Person"
"1684","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","@dbdevletbahceli","Person"
"1685","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","CHP","Organization"
"1686","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Kemal","Person"
"1687","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Kılıçdaroğlu’nun","Person"
"1688","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Artvin’in","Location"
"1689","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","?avşat","Location"
"1690","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Yanıklı","Location"
"1691","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","Köyü","Location"
"1692","RT @dbdevletbahceli  CHP Lideri Sayın Kemal Kılıçdaroğlu’nun konvoyuna Artvin’in ?avşat ilçesi Yanıklı Köyü yakınlarında PKK tarafından sal… ","PKK","Organization"
"1693","Biz büyük Türkiye'yiz.Türk Ordusu Suriye'de.Dualarımız yiğitlerimizle.Devlet Millet elele ","Suriye'de.Dualarımız","Location"
"1694","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@ersoy_ferdi","Person"
"1695","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@ANTALYABB","Organization"
"1696","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@Antalyaspor","Organization"
"1697","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@KizilayGencligi","Organization"
"1698","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@TurkKizilayi","Organization"
"1699","RT @ersoy_ferdi  @ANTALYABB @Antalyaspor @KizilayGencligi @TurkKizilayi @ahmetsafak_tc @AyyildizTimOrg. #acilkan https //t.co/DEjG6tZkC1 ","@ahmetsafak_tc","Person"
